ENSEMBL	ENTREZID	SYMBOL	GENENAME	H1	H2	H3	W1	W2	W3
ENSMUSG00000039048	235169	Foxred1	FAD-dependent oxidoreductase domain containing 1	1165.86614999494	1139.08120498478	1060.43634987823	1067.69934006852	1145.75423641234	1100.87382393613
ENSMUSG00000039050	228983	Osbpl2	oxysterol binding protein-like 2	1012.46270920614	907.644728603079	967.528029194037	916.653321117139	937.323164341632	1025.36517062769
ENSMUSG00000039055	268465	Eme1	essential meiotic structure-specific endonuclease 1	1.85943564592495	0	5.6065365930118	0	4.93327981232438	1.41137669735401
ENSMUSG00000039058	229949	Ak5	adenylate kinase 5	13.0160495214747	18.1011769237081	20.0233449750421	11.5302304543036	13.566519483892	12.7023902761861
ENSMUSG00000039062	16790	Anpep	alanyl (membrane) aminopeptidase	324.471520213904	354.265891221145	436.508920455919	178.718572041706	230.630831226165	286.509469562863
ENSMUSG00000039063	67856	Echdc3	enoyl Coenzyme A hydratase domain containing 3	202.67848540582	223.678829128679	168.997031589356	221.38042472263	201.031152352218	234.994220109442
ENSMUSG00000039065	68073	Atpsckmt	ATP synthase C subunit lysine N-methyltransferase	438.826812438289	452.529423092703	468.546272415986	367.814351492286	461.261662452329	450.934854804605
ENSMUSG00000039067	17463	Psmd7	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7	4615.11927318573	4526.58717213587	4790.38505182908	5026.02745503095	4739.64857969065	5006.15314551466
ENSMUSG00000039068	108946	Zzz3	zinc finger, ZZ domain containing 3	1209.56288767418	963.241200583039	1396.82854545894	1263.71325779168	1092.72147842985	1208.13845293503
ENSMUSG00000039069	52856	Mtg2	mitochondrial ribosome associated GTPase 2	599.667995810797	689.137664309745	568.662997291197	652.611043713586	585.82697771352	651.350345828874
ENSMUSG00000039070	71791	Cpa4	carboxypeptidase A4	0.929717822962476	1.29294120883629	0	3.45906913629109	4.93327981232438	1.41137669735401
ENSMUSG00000039081	218820	Zfp503	zinc finger protein 503	170.138361602133	471.923541225248	197.029714554415	217.921355586339	245.430670663138	284.392404516832
ENSMUSG00000039084	12643	Chad	chondroadherin	572.706178944885	1775.20827973223	1253.46139543764	81.8646362255558	302.163388504868	414.239060673401
ENSMUSG00000039086	269397	Ss18l1	SS18, nBAF chromatin remodeling complex subunit like 1	269.618168659118	204.284710996135	205.839986343433	198.319963814023	250.363950475462	214.529257997809
ENSMUSG00000039087	68750	Rreb1	ras responsive element binding protein 1	2050.95751745522	2222.56593798959	2342.73136207993	2262.23121513437	1710.61477492348	2186.22250420136
ENSMUSG00000039089	237339	L3mbtl3	L3MBTL3 histone methyl-lysine binding protein	527.150005619724	425.377657707141	449.323861239946	456.597125990424	472.361542030059	520.092312974952
ENSMUSG00000039095	13799	En2	engrailed 2	0.929717822962476	5.17176483534518	4.00466899500843	2.30604609086073	9.86655962464875	4.93981844073902
ENSMUSG00000039096	237926	Rsad1	radical S-adenosyl methionine domain containing 1	264.039861721343	235.315300008206	193.025045559406	213.309263404617	183.764673009083	292.860664700956
ENSMUSG00000039099	626359	Wdr93	WD repeat domain 93	8.36746040666228	5.17176483534518	3.20373519600674	8.07116131801254	2.46663990616219	5.64550678941603
ENSMUSG00000039100	223455	Marchf6	membrane associated ring-CH-type finger 6	8561.77143166144	8217.93432336349	8502.7132102019	9203.42994862516	9010.63557721047	9512.67894016601
ENSMUSG00000039103	68810	Nexn	nexilin	26238.496399647	18349.4216358047	27953.3905189578	29294.8565152492	27168.8052464234	24762.6041550761
ENSMUSG00000039105	66290	Atp6v1g1	ATPase, H+ transporting, lysosomal V1 subunit G1	954.820204182463	1016.25179014533	835.373952358758	1111.51421579487	1037.2220805412	993.609194937221
ENSMUSG00000039108	241846	Lsm14b	LSM family member 14B	1616.77929413175	1860.54239951543	1632.30308236544	1792.95083564422	1746.38105356283	1670.36432131847
ENSMUSG00000039109	74145	F13a1	coagulation factor XIII, A1 subunit	519.712263036024	398.225892321579	663.173185573396	115.302304543036	172.664793431353	197.592737629561
ENSMUSG00000039114	68404	Nrn1	neuritin 1	36.2589950955366	58.1823543976333	41.6485575480877	28.8255761357591	41.9328784047572	41.6356125719432
ENSMUSG00000039115	104099	Itga9	integrin alpha 9	765.157768298118	658.107075297674	954.71308841001	714.874288166825	728.892092270927	703.571283630973
ENSMUSG00000039116	215798	Adgrg6	adhesion G protein-coupled receptor G6	98.5500892340224	65.940001650651	89.7045854881888	54.1920831352271	112.23211573038	93.8565503740415
ENSMUSG00000039117	228980	Taf4	TATA-box binding protein associated factor 4	546.674079901936	599.924720900041	506.991094768067	502.718047807638	619.126616446709	529.97194985643
ENSMUSG00000039126	353211	Prune2	prune homolog 2	1098.92646674165	625.783545076767	856.999164931804	638.774767168421	557.460618792655	833.417939787541
ENSMUSG00000039128	98828	Cdc123	cell division cycle 123	1775.76104185833	1441.62944785247	1681.96097790354	1919.78337064156	1725.41461436045	1824.20438133005
ENSMUSG00000039130	232679	Zc3hc1	zinc finger, C3HC type 1	692.639778107045	720.168253321816	717.63668390551	767.913348256622	768.358330769522	777.668560242058
ENSMUSG00000039131	54120	Gipc2	GIPC PDZ domain containing family, member 2	13.0160495214747	6.46470604418147	14.4168083820303	12.683253499734	18.4997992962164	10.5853252301551
ENSMUSG00000039137	73750	Whrn	whirlin	58.572222846636	94.3847082450495	52.8616307341113	42.6618526809234	35.7662786393517	40.9299242232662
ENSMUSG00000039145	227541	Camk1d	calcium/calmodulin-dependent protein kinase ID	67.8694010762607	68.5258840683236	96.1120558802023	35.7437144083413	27.1330389677841	42.3413009206202
ENSMUSG00000039148	20227	Sart1	squamous cell carcinoma antigen recognized by T cells 1	1330.4262046593	1701.51063082856	1309.52676136776	1254.48907342824	1346.78538876455	1454.4236866233
ENSMUSG00000039153	12393	Runx2	runt related transcription factor 2	12.0863316985122	29.7376478032348	24.8289477690523	33.4376683174805	28.3663589208652	24.6990922036951
ENSMUSG00000039154	20420	Shd	src homology 2 domain-containing transforming protein D	12.0863316985122	3.87882362650888	8.81027178901854	3.45906913629109	7.39991971848657	7.76257183544704
ENSMUSG00000039156	116873	Stim2	stromal interaction molecule 2	447.194272844951	421.498834080632	483.764014597018	432.383642036386	529.09425987179	443.172282969158
ENSMUSG00000039157	98952	Fam102a	family with sequence similarity 102, member A	251.023812199868	328.407067044419	269.113756464566	234.063678222364	270.09706972476	286.509469562863
ENSMUSG00000039158	100182	Akna	AT-hook transcription factor	121.793034808084	138.344709345484	116.135400855244	50.733013998936	99.8989161995686	120.672707623768
ENSMUSG00000039159	22214	Ube2h	ubiquitin-conjugating enzyme E2H	2185.76660178478	2945.32007372908	2285.06412855181	2591.99580612746	2467.87322611527	2627.27772212448
ENSMUSG00000039163	67899	Cmc1	COX assembly mitochondrial protein 1	333.768698443529	310.305890120711	280.32682965059	360.896213219704	321.896507754166	331.673523878192
ENSMUSG00000039164	71254	Naif1	nuclear apoptosis inducing factor 1	142.246826913259	165.496474731046	175.404501981369	156.811134178529	131.965234979677	218.763388089871
ENSMUSG00000039166	432442	Akap7	A kinase (PRKA) anchor protein 7	992.938634923924	805.502373105012	955.514022209011	1136.88072279434	979.256042746389	1152.38907338955
ENSMUSG00000039167	170757	Adgrl4	adhesion G protein-coupled receptor L4	2073.27074520632	2217.39417315425	2239.41090200871	2420.19537235833	2958.73456744155	2174.93149062252
ENSMUSG00000039168	223453	Dap	death-associated protein	396.059792582015	567.601190679133	506.991094768067	294.020876584743	411.928864329086	328.850770483484
ENSMUSG00000039176	18975	Polg	polymerase (DNA directed), gamma	1957.98573515897	2438.48711986525	1988.71862292119	2038.54474432088	2037.44456248997	2227.15242842462
ENSMUSG00000039178	67249	Tbc1d19	TBC1 domain family, member 19	424.881045093851	391.761186277397	433.305185259912	464.668287308436	411.928864329086	419.884567462817
ENSMUSG00000039182	105351	AW209491	expressed sequence AW209491	608.035456217459	614.14707419724	675.988126357423	669.906389395041	591.993577478925	571.607562428373
ENSMUSG00000039183	26426	Nubp2	nucleotide binding protein 2	407.216406457564	482.267070895938	337.994063178711	365.508305401425	410.695544376004	428.352827646941
ENSMUSG00000039187	208836	Fanci	Fanconi anemia, complementation group I	14.8754851673996	5.17176483534518	11.2130731860236	13.8362765451644	3.69995985924328	7.05688348677003
ENSMUSG00000039191	19664	Rbpj	recombination signal binding protein for immunoglobulin kappa J region	648.013322604846	544.32824892008	641.54797300035	567.287338351739	679.559294147683	590.661147842652
ENSMUSG00000039193	268973	Nlrc4	NLR family, CARD domain containing 4	5.57830693777485	7.75764725301777	3.20373519600674	3.45906913629109	1.23331995308109	2.11706504603101
ENSMUSG00000039195	73737	Bbln	bublin coiled coil protein	317.033777630204	411.155304409942	291.539902836614	300.939014857325	304.63002841103	331.673523878192
ENSMUSG00000039196	18405	Orm1	orosomucoid 1	14.8754851673996	14.2223532971992	12.0140069850253	5.76511522715182	1.23331995308109	27.5218455984031
ENSMUSG00000039197	11534	Adk	adenosine kinase	5178.52827390099	4481.3342298266	5057.89694069565	6128.31748646238	4976.44601068222	5512.13169151607
ENSMUSG00000039199	70796	Zdhhc1	zinc finger, DHHC domain containing 1	677.764292939645	746.027077498542	607.107819643278	620.326398441536	611.726696728223	725.44762243996
ENSMUSG00000039201	209815	Tbc1d25	TBC1 domain family, member 25	130.160495214747	170.668239566391	165.793296393349	119.914396724758	156.631634041299	165.131073590419
ENSMUSG00000039202	54608	Abhd2	abhydrolase domain containing 2	572.706178944885	513.297659908009	625.529297020317	454.291079899563	558.693938745736	472.105505264915
ENSMUSG00000039205	68379	Ciz1	CDKN1A interacting zinc finger protein 1	899.966852627677	1021.42355498067	908.258928067912	857.84914580019	822.62440870509	935.03706199703
ENSMUSG00000039206	231871	Daglb	diacylglycerol lipase, beta	701.007238513707	1082.19179179598	835.373952358758	797.891947437811	842.357527954387	742.384142808208
ENSMUSG00000039208	210029	Metrnl	meteorin, glial cell differentiation regulator-like	534.587748203424	744.734136289706	634.339568809335	515.401301307372	603.093457056655	505.272857652735
ENSMUSG00000039210	67769	Gpatch2	G patch domain containing 2	555.971258131561	512.004718699173	578.274202879217	575.358499669751	567.327178417303	502.450104258026
ENSMUSG00000039217	16173	Il18	interleukin 18	24.1726633970244	12.9294120883629	28.032682965059	14.9892995905947	16.0331593900542	11.2910135788321
ENSMUSG00000039218	75956	Srrm2	serine/arginine repetitive matrix 2	9469.17602687282	9156.60964097864	9320.46661898262	9669.25125897903	9161.10061148637	9794.24859128813
ENSMUSG00000039219	94246	Arid4b	AT rich interactive domain 4B (RBP1-like)	1193.75768468382	907.644728603079	1128.51572279338	1261.40721170082	1176.58723523936	992.903506588544
ENSMUSG00000039220	52040	Ppp1r10	protein phosphatase 1, regulatory subunit 10	919.490926909889	637.420015956293	795.327262408674	686.048712031066	738.758651895576	1062.76665310757
ENSMUSG00000039221	68028	Rpl22l1	ribosomal protein L22 like 1	147.825133851034	121.536473630612	100.116724875211	164.882295496542	196.097872539894	103.73618725552
ENSMUSG00000039230	108903	Tbcd	tubulin-specific chaperone d	666.607679064095	725.340018157161	627.13116461832	691.813827258218	608.026736868979	676.049438032569
ENSMUSG00000039231	20937	Suv39h1	suppressor of variegation 3-9 1	233.359173563581	223.678829128679	249.891345288526	275.572507857857	221.997591554597	267.455884148584
ENSMUSG00000039232	74732	Stx11	syntaxin 11	26.0320990429493	31.0305890120711	46.4541603420978	21.9074378631769	33.2996387331895	15.5251436708941
ENSMUSG00000039233	70430	Tbce	tubulin-specific chaperone E	987.360327986149	716.289429695307	969.12989679204	917.806344162569	926.223284763902	821.421237860032
ENSMUSG00000039234	69608	Sec24d	Sec24 related gene family, member D (S. cerevisiae)	447.194272844951	473.216482434084	570.2648648892	325.152498811362	424.262063859896	476.339635356977
ENSMUSG00000039236	57444	Isg20	interferon-stimulated protein	34.3995594496116	31.0305890120711	44.8522927440944	43.8148757263538	56.7327178417303	28.9332222957571
ENSMUSG00000039238	319530	Zfp750	zinc finger protein 750	12.0863316985122	40.0811774739251	13.6158745830287	32.2846452720502	23.4330791085408	25.4047805523721
ENSMUSG00000039239	21808	Tgfb2	transforming growth factor, beta 2	898.107416981752	606.389426944222	718.437617704512	736.781726030002	693.125813631575	639.353643901365
ENSMUSG00000039242	97884	B3galnt2	UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2	2023.99570058931	1669.18710060766	2366.75937604998	2261.07819208894	2038.67788244305	1913.82680161203
ENSMUSG00000039244	231868	Ents15	integrator complex subunit 15	383.04374306054	478.388247269429	436.508920455919	424.312480718374	420.562104000653	453.757608199313
ENSMUSG00000039246	226791	Lyplal1	lysophospholipase-like 1	50.2047624399737	98.2635318715584	48.0560279401012	48.4269679080753	69.0659173725413	64.9233280782843
ENSMUSG00000039252	246316	Lgi2	leucine-rich repeat LGI family, member 2	102.268960525872	87.920002200868	131.353143036276	74.9464979529736	87.5657166687577	82.5655367952094
ENSMUSG00000039253	238024	Fn3krp	fructosamine 3 kinase related protein	232.429455740619	244.36588847006	165.793296393349	251.359023903819	223.230911507678	223.70320653061
ENSMUSG00000039254	99011	Pomt1	protein-O-mannosyltransferase 1	421.162173802002	506.832953863828	405.272502294853	358.590167128843	365.062706112004	426.23576260091
ENSMUSG00000039257	58188	Vstm2b	V-set and transmembrane domain containing 2B	4.64858911481238	2.58588241767259	8.81027178901854	4.61209218172145	1.23331995308109	3.52844174338502
ENSMUSG00000039262	227723	Prrc2b	proline-rich coiled-coil 2B	7271.32309338952	8526.94727227536	7804.29893747243	7299.78890061963	7209.98844571208	8595.98977523458
ENSMUSG00000039263	228961	Npepl1	aminopeptidase-like 1	3228.90999914868	4023.63304189855	3077.98858956348	3494.81285069943	3452.06254867398	3936.32960892033
ENSMUSG00000039264	83408	Gimap3	GTPase, IMAP family member 3	6.50802476073733	2.58588241767259	5.6065365930118	4.61209218172145	8.63323967156766	2.11706504603101
ENSMUSG00000039270	230316	Megf9	multiple EGF-like-domains 9	502.047624399737	458.994129136885	544.634983321146	432.383642036386	537.727499543357	458.697426640052
ENSMUSG00000039275	68837	Foxk2	forkhead box K2	1452.21923946739	1753.22827918202	1658.73389773249	1639.59877060198	1793.24721177991	1700.0032319629
ENSMUSG00000039278	30052	Pcsk1n	proprotein convertase subtilisin/kexin type 1 inhibitor	5.57830693777485	1.29294120883629	0.800933799001686	1.15302304543036	0	4.93981844073902
ENSMUSG00000039285	27215	Azi2	5-azacytidine induced gene 2	2408.89887929577	1963.97769622233	2323.50895090389	2330.25957481476	2412.37382822662	2162.22910034634
ENSMUSG00000039286	72007	Fndc3b	fibronectin type III domain containing 3B	1309.04269473117	1139.08120498478	1529.78355609322	1105.74910056772	1451.61758477645	1154.50613843558
ENSMUSG00000039294	217370	Cybc1	cytochrome b 245 chaperone 1	285.42337164948	272.810595064458	254.696948082536	207.544148177465	233.097471132327	218.763388089871
ENSMUSG00000039298	214444	Cdk5rap2	CDK5 regulatory subunit associated protein 2	530.868876911574	561.136484634952	599.098481653261	589.194776214916	552.52733898033	618.888681789732
ENSMUSG00000039304	22035	Tnfsf10	tumor necrosis factor (ligand) superfamily, member 10	307.73659940058	305.134125285366	277.924028253585	296.326922675603	367.529346018166	210.295127905747
ENSMUSG00000039307	238023	Hexdc	hexosaminidase (glycosyl hydrolase family 20, catalytic domain) containing	228.710584448769	261.174124184932	205.839986343433	260.583208267262	177.598073243678	249.107987082982
ENSMUSG00000039308	17423	Ndst2	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2	283.563936003555	312.891772538383	300.350174625632	302.092037902755	254.063910334705	285.803781214186
ENSMUSG00000039316	76438	Rftn1	raftlin lipid raft linker 1	929.717822962476	998.150613221619	1106.08957642133	854.390076663899	1069.28839932131	894.81282612244
ENSMUSG00000039318	98732	Rab3gap2	RAB3 GTPase activating protein subunit 2	1366.68519975484	1453.265918732	1344.76784852383	1373.25044710756	1473.81734393191	1383.14916340693
ENSMUSG00000039321	217369	Uts2r	urotensin 2 receptor	31.6104059807242	49.1317659357792	40.847623749086	29.9785991811894	35.7662786393517	43.0469892692972
ENSMUSG00000039323	16008	Igfbp2	insulin-like growth factor binding protein 2	66.0099654303358	89.2129434097043	88.9036516891871	51.8860370443664	57.9660377948114	61.3948863348993
